head,relation,tail,time,score
黄仁勋,欣赏,台积电,2024-12-29,0.968819
黄仁勋,欣赏,台积电,2024-12-30,0.968819
黄仁勋,欣赏,台积电,2024-09-20,0.968819
黄仁勋,欣赏,台积电,2024-12-30,0.968819
黄仁勋,欣赏,台积电,2024-10-19,0.968819
美国,认为有暴力,台积电,2024-11-28,0.965963
美国,认为有暴力,台积电,2024-12-02,0.965963
美国,认为有暴力,台积电,2024-12-02,0.965963
美国,认为有暴力,台积电,2024-11-28,0.965963
墨西哥,认为违规,台积电,2024-11-13,0.964511
黄仁勋,认为违规,台积电,2024-10-22,0.957823
美国,欢迎,台积电,2024-11-09,0.954494
美国,欢迎,台积电,2024-10-27,0.954494
美国,发放资金,台积电,2024-11-15,0.951039
美国,相信,台积电,2024-10-29,0.947949
美国,相信,台积电,2024-10-23,0.947949
美国,相信,台积电,2024-10-29,0.947949
美国,相信,台积电,2024-10-27,0.947949
美国,相信,台积电,2024-10-27,0.947949
美国,相信,台积电,2024-10-27,0.947949
美国,相信,台积电,2024-11-09,0.947949
美国,相信,台积电,2024-11-28,0.947949
美国,相信,台积电,2024-11-28,0.947949
美国,相信,台积电,2024-11-09,0.947949
美国,认为恐怖,台积电,2024-10-16,0.947910
美国,认为恐怖,台积电,2024-10-27,0.947910
美国,认为恐怖,台积电,2024-10-27,0.947910
美国,认为恐怖,台积电,2024-11-28,0.947910
美国,认为恐怖,台积电,2024-10-27,0.947910
美国,认为恐怖,台积电,2024-11-28,0.947910
美国,认为恐怖,台积电,2024-10-21,0.947910
特朗普,欢迎,台积电,2024-11-12,0.946630
黄仁勋,认为恐怖,台积电,2024-09-20,0.943602
黄仁勋,认为恐怖,台积电,2024-10-22,0.943602
黄仁勋,认为恐怖,台积电,2024-09-20,0.943602
黄仁勋,认为恐怖,台积电,2024-12-30,0.943602
美国,担忧,台积电,2024-11-09,0.941770
美国,担忧,台积电,2024-10-22,0.941770
美国,担忧,台积电,2024-11-09,0.941770
美国,担忧,台积电,2024-10-16,0.941770
美国,担忧,台积电,2024-10-16,0.941770
美国,担忧,台积电,2024-11-09,0.941770
美国,担忧,台积电,2024-11-09,0.941770
美国,担忧,台积电,2024-10-27,0.941770
美国,担忧,台积电,2024-10-16,0.941770
美国,担忧,台积电,2024-10-16,0.941770
美国,担忧,台积电,2024-10-27,0.941770
美国,担忧,台积电,2024-10-22,0.941770
美国,担忧,台积电,2024-11-09,0.941770
美国,担忧,台积电,2024-10-27,0.941770
美国,担忧,台积电,2024-11-09,0.941770
美国,担忧,台积电,2024-11-28,0.941770
美国,担忧,台积电,2024-11-14,0.941770
美国,担忧,台积电,2024-10-16,0.941770
美国,担忧,台积电,2025-02-16,0.941770
美国,担忧,台积电,2024-11-10,0.941770
美国,担忧,台积电,2024-11-10,0.941770
美国,担忧,台积电,2024-11-10,0.941770
美国,担忧,台积电,2024-11-10,0.941770
美国,担忧,台积电,2024-11-10,0.941770
美国,担忧,台积电,2024-11-10,0.941770
美国,担忧,台积电,2024-11-10,0.941770
美国,担忧,台积电,2024-11-10,0.941770
美国,担忧,台积电,2024-11-10,0.941770
美国,担忧,台积电,2024-11-10,0.941770
美国,担忧,台积电,2024-11-10,0.941770
美国,担忧,台积电,2024-10-27,0.941770
美国,担忧,台积电,2024-12-02,0.941770
美国,担忧,台积电,2024-11-12,0.941770
美国,担忧,台积电,2024-11-28,0.941770
美国,担忧,台积电,2024-11-12,0.941770
美国,担忧,台积电,2024-11-11,0.941770
美国,担忧,台积电,2024-10-21,0.941770
美国,认为非法,台积电,2024-11-07,0.938414
美国,认为非法,台积电,2024-11-28,0.938414
美国,认为非法,台积电,2024-11-10,0.938414
美国,认为非法,台积电,2024-12-02,0.938414
美国,认为非法,台积电,2024-11-28,0.938414
美国,视作英雄,台积电,2024-11-10,0.933571
魏哲家,欢迎,台积电,2024-11-07,0.930610
台积电,感谢,特朗普,2024-11-12,0.929923
黄仁勋,主导,台积电,2024-09-20,0.927852
美国,欣赏,台积电,2024-10-16,0.925046
美国,欣赏,台积电,2024-11-28,0.925046
美国,欣赏,台积电,2024-11-28,0.925046
罗杰·达森,担忧,台积电,2024-10-14,0.923118
华盛顿,认为违规,台积电,2024-11-07,0.922064
投资者,欢迎,台积电,2024-09-24,0.921657
投资者,欢迎,台积电,2024-11-29,0.921657
投资者,欢迎,台积电,2024-09-24,0.921657
黄仁勋,相信,台积电,2024-12-30,0.920379
黄仁勋,相信,台积电,2024-12-30,0.920379
美国,认为优秀,台积电,2024-10-23,0.920091
美国,认为优秀,台积电,2024-10-16,0.920091
美国,认为优秀,台积电,2024-10-27,0.920091
美国,认为优秀,台积电,2024-10-22,0.920091
美国,认为优秀,台积电,2025-01-13,0.920091
美国,认为优秀,台积电,2024-10-27,0.920091
美国,认为优秀,台积电,2024-11-28,0.920091
美国,认为优秀,台积电,2024-11-10,0.920091
美国,认为优秀,台积电,2024-11-28,0.920091
路透社,担忧,台积电,2024-10-23,0.919619
路透社,担忧,台积电,2024-11-09,0.919619
路透社,担忧,台积电,2024-10-23,0.919619
路透社,担忧,台积电,2024-10-27,0.919619
路透社,担忧,台积电,2024-10-27,0.919619
路透社,担忧,台积电,2024-11-10,0.919619
路透社,担忧,台积电,2024-10-27,0.919619
路透社,担忧,台积电,2024-10-27,0.919619
路透社,担忧,台积电,2024-10-22,0.919619
路透社,担忧,台积电,2024-10-27,0.919619
路透社,担忧,台积电,2024-10-22,0.919619
路透社,担忧,台积电,2025-01-10,0.919619
路透社,担忧,台积电,2025-01-10,0.919619
路透社,担忧,台积电,2025-01-10,0.919619
路透社,担忧,台积电,2024-12-02,0.919619
路透社,担忧,台积电,2024-11-10,0.919619
路透社,担忧,台积电,2024-11-14,0.919619
路透社,担忧,台积电,2024-09-01,0.919619
路透社,担忧,台积电,2025-01-10,0.919619
路透社,担忧,台积电,2024-10-27,0.919619
路透社,担忧,台积电,2024-10-27,0.919619
路透社,担忧,台积电,2024-10-08,0.919619
路透社,担忧,台积电,2024-10-22,0.919619
黄仁勋,认可,台积电,2024-09-20,0.917267
黄仁勋,认可,台积电,2024-10-22,0.917267
黄仁勋,认可,台积电,2024-12-29,0.917267
黄仁勋,认可,台积电,2024-12-30,0.917267
黄仁勋,认可,台积电,2024-10-19,0.917267
黄仁勋,认可,台积电,2024-10-19,0.917267
黄仁勋,认可,台积电,2024-09-20,0.917267
黄仁勋,认可,台积电,2024-12-30,0.917267
黄仁勋,认可,台积电,2024-10-19,0.917267
黄仁勋,认可,台积电,2024-10-19,0.917267
彭博社,认为违规,台积电,2024-10-24,0.913896
彭博社,认为违规,台积电,2024-10-24,0.913896
黄仁勋,感到满意,台积电,2024-12-29,0.912164
黄仁勋,感到满意,台积电,2024-12-30,0.912164
黄仁勋,感到满意,台积电,2024-12-30,0.912164
美国,主导,台积电,2024-11-09,0.911048
美国,主导,台积电,2024-11-09,0.911048
美国,主导,台积电,2024-10-16,0.911048
美国,主导,台积电,2024-11-09,0.911048
美国,主导,台积电,2024-11-09,0.911048
美国,主导,台积电,2024-11-09,0.911048
美国,主导,台积电,2024-10-27,0.911048
美国,主导,台积电,2024-10-22,0.911048
美国,主导,台积电,2024-11-09,0.911048
美国,主导,台积电,2024-11-09,0.911048
美国,主导,台积电,2024-11-10,0.911048
美国,主导,台积电,2024-10-18,0.911048
美国,主导,台积电,2024-11-29,0.911048
美国,主导,台积电,2024-10-26,0.911048
美国,主导,台积电,2024-11-11,0.911048
美国,主导,台积电,2024-11-14,0.911048
美国,主导,台积电,2024-11-17,0.911048
美国,主导,台积电,2024-11-09,0.911048
美国,主导,台积电,2024-11-09,0.911048
美国,主导,台积电,2024-10-18,0.911048
美国,主导,台积电,2024-12-02,0.911048
美国,主导,台积电,2024-12-02,0.911048
美国,主导,台积电,2024-11-28,0.911048
美国,主导,台积电,2024-10-23,0.911048
美国,主导,台积电,2024-10-21,0.911048
美国,主导,台积电,2024-10-21,0.911048
美国,主导,台积电,2024-10-24,0.911048
美国,主导,台积电,2024-10-27,0.911048
特朗普,感谢,台积电,2024-11-12,0.908233
特朗普,感谢,台积电,2024-11-12,0.908233
路透社,认为恐怖,台积电,2024-10-27,0.905273
路透社,认为恐怖,台积电,2024-10-27,0.905273
路透社,认为恐怖,台积电,2024-10-27,0.905273
路透社,认为恐怖,台积电,2024-10-27,0.905273
路透社,认为恐怖,台积电,2024-10-22,0.905273
路透社,认为恐怖,台积电,2024-10-27,0.905273
路透社,认为恐怖,台积电,2024-10-22,0.905273
路透社,认为恐怖,台积电,2025-01-10,0.905273
路透社,认为恐怖,台积电,2024-10-30,0.905273
路透社,认为恐怖,台积电,2024-11-10,0.905273
路透社,认为恐怖,台积电,2024-11-14,0.905273
路透社,认为恐怖,台积电,2024-10-27,0.905273
路透社,认为恐怖,台积电,2024-11-30,0.905273
路透社,认为恐怖,台积电,2024-10-27,0.905273
路透社,认为恐怖,台积电,2024-12-24,0.905273
特朗普,喜欢,台积电,2024-11-12,0.903511
特朗普,喜欢,台积电,2025-02-15,0.903511
特朗普,喜欢,台积电,2024-11-07,0.903511
特朗普,喜欢,台积电,2025-02-15,0.903511
黄仁勋,批评,台积电,2024-12-30,0.903421
黄仁勋,批评,台积电,2024-12-30,0.903421
美国,认为有威胁,台积电,2024-10-27,0.893349
美国,认为有威胁,台积电,2024-10-27,0.893349
美国,认为有威胁,台积电,2024-10-22,0.893349
美国,认为有威胁,台积电,2024-10-22,0.893349
美国,认为有威胁,台积电,2024-11-10,0.893349
美国,认为有威胁,台积电,2024-11-28,0.893349
美国,认为有威胁,台积电,2024-11-10,0.893349
美国,认为有威胁,台积电,2024-11-10,0.893349
美国,认为有威胁,台积电,2024-12-02,0.893349
美国,认为有威胁,台积电,2024-11-10,0.893349
美国,认为有威胁,台积电,2024-11-10,0.893349
美国,认为有威胁,台积电,2024-11-10,0.893349
美国,认为有威胁,台积电,2024-11-10,0.893349
美国,认为有威胁,台积电,2024-11-28,0.893349
美国,认为有威胁,台积电,2025-02-19,0.893349
美国,认为有威胁,台积电,2024-11-05,0.893349
美国,认为有威胁,台积电,2024-10-26,0.893349
彭博社,担忧,台积电,2024-11-06,0.891516
彭博社,担忧,台积电,2024-10-27,0.891516
彭博社,担忧,台积电,2024-10-24,0.891516
彭博社,担忧,台积电,2024-10-24,0.891516
彭博社,担忧,台积电,2024-10-24,0.891516
美国,视为重要,台积电,2025-01-13,0.891157
特朗普,欣赏,台积电,2024-10-28,0.890453
特朗普,欣赏,台积电,2024-10-28,0.890453
特朗普,欣赏,台积电,2024-11-07,0.890453
特朗普,欣赏,台积电,2024-11-10,0.890453
特朗普,欣赏,台积电,2024-11-10,0.890453
特朗普,欣赏,台积电,2024-11-10,0.890453
特朗普,欣赏,台积电,2024-11-10,0.890453
特朗普,欣赏,台积电,2024-10-28,0.890453
特朗普,欣赏,台积电,2025-02-15,0.890453
特朗普,欣赏,台积电,2025-02-15,0.890453
特朗普,欣赏,台积电,2024-11-07,0.890453
特朗普,欣赏,台积电,2024-11-07,0.890453
特朗普,欣赏,台积电,2024-11-07,0.890453
特朗普,欣赏,台积电,2024-11-07,0.890453
特朗普,欣赏,台积电,2025-02-15,0.890453
特朗普,欣赏,台积电,2024-10-28,0.890453
美国,认为失败,台积电,2024-10-16,0.886308
美国,认为失败,台积电,2024-11-10,0.886308
美国,认为失败,台积电,2024-11-10,0.886308
美国,认为失败,台积电,2024-11-11,0.886308
美国,认为失败,台积电,2024-11-28,0.886308
美国,认为失败,台积电,2024-11-14,0.886308
美国,认为失败,台积电,2024-11-14,0.886308
美国,认为失败,台积电,2024-11-10,0.886308
美国,认为失败,台积电,2024-11-10,0.886308
美国,认为失败,台积电,2024-11-10,0.886308
美国,认为失败,台积电,2024-11-10,0.886308
美国,认为失败,台积电,2024-11-10,0.886308
美国,认为失败,台积电,2024-11-10,0.886308
美国,认为失败,台积电,2024-11-10,0.886308
美国,认为失败,台积电,2024-11-10,0.886308
美国,认为失败,台积电,2024-11-10,0.886308
美国,认为失败,台积电,2024-11-10,0.886308
美国,认为失败,台积电,2024-12-02,0.886308
美国,认为失败,台积电,2024-12-02,0.886308
美国,认为失败,台积电,2024-11-28,0.886308
美国,认为失败,台积电,2024-10-21,0.886308
美国,认为失败,台积电,2024-10-24,0.886308
美国,认为失败,台积电,2024-10-27,0.886308
美国,认为失败,台积电,2024-10-26,0.886308
路透社,认为违规,台积电,2024-10-23,0.885302
路透社,认为违规,台积电,2024-10-27,0.885302
路透社,认为违规,台积电,2024-10-22,0.885302
路透社,认为违规,台积电,2024-11-10,0.885302
路透社,认为违规,台积电,2024-11-14,0.885302
路透社,认为违规,台积电,2024-11-14,0.885302
美国,认为热情,台积电,2024-11-28,0.884047
美国,支持,台积电,2024-11-27,0.883609
美国,支持,台积电,2024-11-09,0.883609
美国,支持,台积电,2024-10-22,0.883609
美国,支持,台积电,2024-10-22,0.883609
美国,支持,台积电,2024-10-22,0.883609
美国,支持,台积电,2024-10-22,0.883609
美国,支持,台积电,2024-10-22,0.883609
美国,支持,台积电,2024-11-09,0.883609
美国,支持,台积电,2024-10-22,0.883609
美国,支持,台积电,2024-10-16,0.883609
美国,支持,台积电,2024-11-09,0.883609
美国,支持,台积电,2024-11-09,0.883609
美国,支持,台积电,2024-10-22,0.883609
美国,支持,台积电,2024-10-22,0.883609
美国,支持,台积电,2024-10-27,0.883609
美国,支持,台积电,2024-10-22,0.883609
美国,支持,台积电,2024-11-09,0.883609
美国,支持,台积电,2024-10-22,0.883609
美国,支持,台积电,2024-11-09,0.883609
美国,支持,台积电,2024-10-27,0.883609
美国,支持,台积电,2024-11-09,0.883609
美国,支持,台积电,2024-11-09,0.883609
美国,支持,台积电,2024-11-10,0.883609
美国,支持,台积电,2024-10-27,0.883609
美国,支持,台积电,2024-11-09,0.883609
美国,支持,台积电,2024-11-29,0.883609
美国,支持,台积电,2024-11-28,0.883609
美国,支持,台积电,2024-11-28,0.883609
美国,支持,台积电,2024-11-14,0.883609
美国,支持,台积电,2024-11-14,0.883609
美国,支持,台积电,2024-11-14,0.883609
美国,支持,台积电,2024-11-15,0.883609
美国,支持,台积电,2024-11-15,0.883609
美国,支持,台积电,2024-11-15,0.883609
美国,支持,台积电,2024-11-15,0.883609
美国,支持,台积电,2024-11-15,0.883609
美国,支持,台积电,2024-11-15,0.883609
美国,支持,台积电,2024-11-15,0.883609
美国,支持,台积电,2025-02-16,0.883609
美国,支持,台积电,2024-11-09,0.883609
美国,支持,台积电,2024-11-15,0.883609
美国,支持,台积电,2024-11-09,0.883609
美国,支持,台积电,2024-12-21,0.883609
美国,支持,台积电,2024-12-21,0.883609
美国,支持,台积电,2024-12-21,0.883609
美国,支持,台积电,2024-11-17,0.883609
美国,支持,台积电,2024-11-15,0.883609
美国,支持,台积电,2024-11-15,0.883609
美国,支持,台积电,2024-11-15,0.883609
美国,支持,台积电,2024-12-02,0.883609
美国,支持,台积电,2024-12-02,0.883609
美国,支持,台积电,2024-11-15,0.883609
美国,支持,台积电,2024-11-15,0.883609
美国,支持,台积电,2024-11-15,0.883609
美国,支持,台积电,2024-11-28,0.883609
美国,支持,台积电,2024-10-23,0.883609
美国,支持,台积电,2024-10-21,0.883609
美国,支持,台积电,2024-10-21,0.883609
美国,支持,台积电,2024-11-09,0.883609
美国,支持,台积电,2024-10-24,0.883609
罗杰·达森,喜欢,台积电,2024-10-14,0.881269
格尔辛格,认为恐怖,台积电,2024-12-02,0.879444
美国,认为缺乏,台积电,2024-11-28,0.877962
美国,认为缺乏,台积电,2024-11-28,0.877962
美国,认可,台积电,2024-11-09,0.874350
美国,认可,台积电,2024-10-22,0.874350
美国,认可,台积电,2024-10-23,0.874350
美国,认可,台积电,2024-11-09,0.874350
美国,认可,台积电,2024-10-16,0.874350
美国,认可,台积电,2024-11-09,0.874350
美国,认可,台积电,2024-11-09,0.874350
美国,认可,台积电,2024-10-22,0.874350
美国,认可,台积电,2024-10-27,0.874350
美国,认可,台积电,2024-11-09,0.874350
美国,认可,台积电,2024-10-27,0.874350
美国,认可,台积电,2024-10-22,0.874350
美国,认可,台积电,2024-11-09,0.874350
美国,认可,台积电,2024-11-09,0.874350
美国,认可,台积电,2024-11-09,0.874350
美国,认可,台积电,2024-10-27,0.874350
美国,认可,台积电,2025-01-13,0.874350
美国,认可,台积电,2024-11-09,0.874350
美国,认可,台积电,2024-11-29,0.874350
美国,认可,台积电,2024-11-10,0.874350
美国,认可,台积电,2024-11-10,0.874350
美国,认可,台积电,2024-11-28,0.874350
美国,认可,台积电,2024-11-14,0.874350
美国,认可,台积电,2024-11-15,0.874350
美国,认可,台积电,2024-11-15,0.874350
美国,认可,台积电,2024-11-15,0.874350
美国,认可,台积电,2025-02-16,0.874350
美国,认可,台积电,2024-11-10,0.874350
美国,认可,台积电,2024-11-09,0.874350
美国,认可,台积电,2024-10-26,0.874350
美国,认可,台积电,2024-11-10,0.874350
美国,认可,台积电,2024-11-15,0.874350
美国,认可,台积电,2024-11-10,0.874350
美国,认可,台积电,2024-12-21,0.874350
美国,认可,台积电,2024-12-21,0.874350
美国,认可,台积电,2024-11-10,0.874350
美国,认可,台积电,2024-11-10,0.874350
美国,认可,台积电,2024-11-10,0.874350
美国,认可,台积电,2024-11-10,0.874350
美国,认可,台积电,2024-11-15,0.874350
美国,认可,台积电,2024-12-02,0.874350
美国,认可,台积电,2024-12-02,0.874350
美国,认可,台积电,2024-11-15,0.874350
美国,认可,台积电,2024-11-15,0.874350
美国,认可,台积电,2024-11-28,0.874350
美国,认可,台积电,2024-10-21,0.874350
美国,认可,台积电,2024-10-24,0.874350
美国,认可,台积电,2025-01-16,0.874350
美国,感到满意,台积电,2024-11-29,0.868634
美国,感到满意,台积电,2024-11-11,0.868634
美国,感到满意,台积电,2025-02-16,0.868634
美国,认为犯罪,台积电,2024-10-27,0.867302
美国,认为犯罪,台积电,2024-10-27,0.867302
美国,认为犯罪,台积电,2024-10-18,0.867302
美国,认为犯罪,台积电,2024-10-18,0.867302
美国,认为犯罪,台积电,2024-10-22,0.867302
美国,认为犯罪,台积电,2024-11-14,0.867302
美国,认为犯罪,台积电,2024-10-18,0.867302
美国,认为犯罪,台积电,2024-10-18,0.867302
美国,认为犯罪,台积电,2024-10-18,0.867302
美国,认为犯罪,台积电,2024-12-02,0.867302
美国,认为犯罪,台积电,2024-12-02,0.867302
美国,认为犯罪,台积电,2024-11-28,0.867302
美国,认为犯罪,台积电,2024-11-30,0.867302
美国,认为犯罪,台积电,2024-10-21,0.867302
美国,认为犯罪,台积电,2024-10-21,0.867302
美国,认为犯罪,台积电,2024-10-26,0.867302
罗杰·达森,认为恐怖,台积电,2024-10-14,0.867259
吉娜·雷蒙多,担忧,台积电,2024-11-14,0.866986
吉娜·雷蒙多,担忧,台积电,2024-11-14,0.866986
台积电,损害,中国,2024-11-16,0.864855
彭博社,认为恐怖,台积电,2024-10-24,0.864440
彭博社,认为恐怖,台积电,2024-10-24,0.864440
美国,损害,台积电,2024-11-09,0.863450
美国,损害,台积电,2024-10-16,0.863450
美国,损害,台积电,2024-10-27,0.863450
美国,损害,台积电,2024-10-27,0.863450
美国,损害,台积电,2024-11-10,0.863450
美国,损害,台积电,2024-11-10,0.863450
美国,损害,台积电,2024-10-27,0.863450
美国,损害,台积电,2024-11-10,0.863450
美国,损害,台积电,2024-10-22,0.863450
美国,损害,台积电,2024-11-10,0.863450
美国,损害,台积电,2024-11-10,0.863450
美国,损害,台积电,2024-11-10,0.863450
美国,损害,台积电,2024-11-10,0.863450
美国,损害,台积电,2024-11-10,0.863450
美国,损害,台积电,2024-11-10,0.863450
美国,损害,台积电,2024-11-10,0.863450
美国,损害,台积电,2024-11-10,0.863450
美国,损害,台积电,2024-11-10,0.863450
美国,损害,台积电,2024-11-10,0.863450
美国,损害,台积电,2024-11-12,0.863450
美国,损害,台积电,2024-11-12,0.863450
美国,损害,台积电,2024-10-27,0.863450
美国,损害,台积电,2024-10-27,0.863450
美国,损害,台积电,2024-11-10,0.863450
美国,损害,台积电,2024-12-02,0.863450
美国,损害,台积电,2024-12-02,0.863450
美国,损害,台积电,2024-10-22,0.863450
美国,损害,台积电,2024-11-11,0.863450
美国,损害,台积电,2025-02-19,0.863450
美国,损害,台积电,2024-08-03,0.863450
美国,损害,台积电,2024-11-10,0.863450
路透社,主导,台积电,2024-10-27,0.859834
路透社,主导,台积电,2024-11-10,0.859834
路透社,主导,台积电,2024-11-14,0.859834
路透社,主导,台积电,2024-11-14,0.859834
路透社,主导,台积电,2024-09-01,0.859834
路透社,主导,台积电,2024-10-27,0.859834
路透社,主导,台积电,2024-11-11,0.859834
路透社,主导,台积电,2024-10-27,0.859834
黄仁勋,认为失败,台积电,2024-12-30,0.857937
黄仁勋,认为失败,台积电,2024-09-20,0.857937
黄仁勋,认为失败,台积电,2024-12-30,0.857937
特朗普,认为违规,台积电,2024-10-28,0.854485
特朗普,认为违规,台积电,2024-10-28,0.854485
特朗普,认为违规,台积电,2024-11-22,0.854485
特朗普,认为违规,台积电,2024-11-07,0.854485
特朗普,认为违规,台积电,2024-11-07,0.854485
特朗普,认为违规,台积电,2024-11-10,0.854485
特朗普,认为违规,台积电,2024-11-10,0.854485
特朗普,认为违规,台积电,2024-11-10,0.854485
特朗普,认为违规,台积电,2024-11-10,0.854485
特朗普,认为违规,台积电,2024-11-10,0.854485
特朗普,认为违规,台积电,2024-10-18,0.854485
特朗普,认为违规,台积电,2024-11-22,0.854485
特朗普,认为违规,台积电,2024-11-10,0.854485
特朗普,认为违规,台积电,2025-02-15,0.854485
特朗普,认为违规,台积电,2025-02-15,0.854485
特朗普,认为违规,台积电,2024-11-30,0.854485
特朗普,认为违规,台积电,2024-11-07,0.854485
特朗普,认为违规,台积电,2024-11-07,0.854485
特朗普,认为违规,台积电,2024-11-07,0.854485
特朗普,认为违规,台积电,2025-02-14,0.854485
特朗普,认为违规,台积电,2025-02-15,0.854485
特朗普,认为违规,台积电,2024-10-28,0.854485
美国,威胁,台积电,2024-10-16,0.851626
美国,威胁,台积电,2024-10-27,0.851626
美国,威胁,台积电,2024-10-27,0.851626
美国,威胁,台积电,2024-11-10,0.851626
美国,威胁,台积电,2024-11-10,0.851626
美国,威胁,台积电,2024-10-22,0.851626
美国,威胁,台积电,2024-11-10,0.851626
美国,威胁,台积电,2024-11-10,0.851626
美国,威胁,台积电,2024-11-10,0.851626
美国,威胁,台积电,2024-12-02,0.851626
美国,威胁,台积电,2024-11-10,0.851626
美国,威胁,台积电,2024-11-09,0.851626
美国,威胁,台积电,2024-11-12,0.851626
美国,威胁,台积电,2024-10-27,0.851626
美国,威胁,台积电,2024-10-27,0.851626
美国,威胁,台积电,2024-10-27,0.851626
美国,威胁,台积电,2025-02-19,0.851626
美国,威胁,台积电,2024-10-26,0.851626
美国,威胁,台积电,2024-11-05,0.851626
美国,威胁,台积电,2024-10-26,0.851626
台积电,欢迎,苹果,2024-11-25,0.851214
台积电,欢迎,苹果,2024-11-26,0.851214
美国,认为有成就,台积电,2024-11-02,0.851057
美国,认为有成就,台积电,2024-11-28,0.851057
美国,认为有成就,台积电,2024-11-28,0.851057
美国,认为有成就,台积电,2024-10-24,0.851057
黄仁勋,质疑,台积电,2024-09-20,0.844532
黄仁勋,质疑,台积电,2024-10-22,0.844532
黄仁勋,质疑,台积电,2024-12-29,0.844532
黄仁勋,质疑,台积电,2024-12-30,0.844532
黄仁勋,质疑,台积电,2024-09-20,0.844532
黄仁勋,质疑,台积电,2024-12-30,0.844532
黄仁勋,质疑,台积电,2024-10-19,0.844532
黄仁勋,认为可靠,台积电,2024-09-20,0.839050
黄仁勋,认为可靠,台积电,2024-09-20,0.839050
黄仁勋,认为可靠,台积电,2024-12-29,0.839050
黄仁勋,认为可靠,台积电,2024-12-30,0.839050
黄仁勋,认为可靠,台积电,2024-09-20,0.839050
黄仁勋,认为可靠,台积电,2024-09-20,0.839050
黄仁勋,认为可靠,台积电,2024-12-30,0.839050
美国,感到不满,台积电,2024-10-27,0.833814
美国,感到不满,台积电,2024-10-27,0.833814
美国,感到不满,台积电,2024-11-11,0.833814
美国,感到不满,台积电,2024-11-14,0.833814
美国,感到不满,台积电,2024-11-09,0.833814
美国,感到不满,台积电,2024-11-10,0.833814
美国,感到不满,台积电,2024-11-10,0.833814
美国,感到不满,台积电,2024-12-02,0.833814
美国,感到不满,台积电,2024-12-02,0.833814
美国,感到不满,台积电,2024-11-28,0.833814
美国,感到不满,台积电,2024-11-09,0.833814
路透社,威胁,台积电,2024-10-27,0.830181
路透社,威胁,台积电,2024-10-27,0.830181
