head,relation,tail,time,score
美国,认为失败,台积电,2024-12-02,0.558274
美国,认为失败,台积电,2024-12-02,0.558274
美国,主导,台积电,2024-11-28,0.557264
苹果公司,认为有威胁,台积电,2024-10-17,0.557222
美国,认为违规,台积电,2024-10-22,0.553811
美国,认为违规,台积电,2024-10-22,0.553811
美国,担忧,台积电,2024-11-12,0.552187
美国,担忧,台积电,2024-11-12,0.552187
美国,感到不满,台积电,2024-11-10,0.550901
美国,感到不满,台积电,2024-11-10,0.550901
美国,主导,台积电,2024-10-27,0.550710
美国,主导,台积电,2024-10-27,0.550710
美国,威胁,台积电,2024-10-27,0.546440
美国,威胁,台积电,2024-10-27,0.546440
美国,威胁,台积电,2024-10-27,0.546440
美国,威胁,台积电,2024-10-27,0.546440
美国,威胁,台积电,2024-10-27,0.546440
美国,质疑,台积电,2024-11-10,0.545180
美国,质疑,台积电,2024-11-10,0.545180
美国,质疑,台积电,2024-11-10,0.545180
美国,质疑,台积电,2024-11-10,0.545180
美国,质疑,台积电,2024-11-10,0.545180
美国,质疑,台积电,2024-11-10,0.545180
美国,质疑,台积电,2024-11-10,0.545180
美国,质疑,台积电,2024-11-10,0.545180
美国,质疑,台积电,2024-11-10,0.545180
美国,质疑,台积电,2024-11-10,0.545180
美国,质疑,台积电,2024-11-10,0.545180
美国,质疑,台积电,2024-11-10,0.545180
美国,质疑,台积电,2024-11-10,0.545180
美国,主导,台积电,2024-11-14,0.544976
美国,认为违规,台积电,2024-10-21,0.544092
美国,认为违规,台积电,2024-10-21,0.544092
美国,主导,台积电,2024-10-26,0.543976
美国,认为犯罪,台积电,2024-11-30,0.543650
美国,威胁,台积电,2024-10-26,0.539744
美国,威胁,台积电,2024-10-26,0.539744
美国,攻击,台积电,2025-02-19,0.539087
美国,认为缺乏,台积电,2024-11-28,0.537164
美国,认为缺乏,台积电,2024-11-28,0.537164
美国,批评,台积电,2024-11-16,0.535803
美国,批评,台积电,2025-02-16,0.535803
美国,感到不满,台积电,2024-11-11,0.535722
美国,认为犯罪,台积电,2024-11-28,0.533339
美国,担忧,台积电,2024-11-28,0.533023
美国,担忧,台积电,2024-11-28,0.533023
美国,威胁,台积电,2025-02-19,0.531061
美国,主导,台积电,2024-10-24,0.530296
美国,认为违规,台积电,2024-10-18,0.528472
美国,认为违规,台积电,2024-10-18,0.528472
美国,认为违规,台积电,2024-10-18,0.528472
美国,认为犯罪,台积电,2024-10-27,0.528269
美国,认为犯罪,台积电,2024-10-27,0.528269
美国,认为优秀,台积电,2025-01-13,0.527584
美国,认为恐怖,台积电,2024-11-28,0.527485
美国,认为恐怖,台积电,2024-11-28,0.527485
美国,担忧,台积电,2024-10-27,0.526290
美国,担忧,台积电,2024-10-27,0.526290
美国,担忧,台积电,2024-10-27,0.526290
美国,担忧,台积电,2024-10-27,0.526290
美国,主导,台积电,2024-10-23,0.523419
美国,认为犯罪,台积电,2024-11-14,0.523362
美国,认为犯罪,台积电,2024-10-26,0.523130
美国,认为恐怖,台积电,2024-10-27,0.522509
美国,认为恐怖,台积电,2024-10-27,0.522509
美国,认为恐怖,台积电,2024-10-27,0.522509
美国,认为优秀,台积电,2024-11-28,0.521398
美国,认为优秀,台积电,2024-11-28,0.521398
美国,担忧,台积电,2024-11-14,0.520495
美国,认为有暴力,台积电,2024-12-02,0.518071
美国,认为有暴力,台积电,2024-12-02,0.518071
美国,威胁,台积电,2024-10-16,0.517358
美国,主导,台积电,2024-10-22,0.516754
美国,质疑,台积电,2024-11-12,0.515914
美国,认为优秀,台积电,2024-10-27,0.514842
美国,认为优秀,台积电,2024-10-27,0.514842
美国,威胁,台积电,2024-10-22,0.512559
苹果公司,相信,台积电,2024-10-17,0.508451
美国,主导,台积电,2024-10-21,0.507015
美国,主导,台积电,2024-10-21,0.507015
美国,支持,台积电,2024-11-09,0.505547
美国,支持,台积电,2024-11-09,0.505547
美国,支持,台积电,2024-11-09,0.505547
美国,支持,台积电,2024-11-09,0.505547
美国,支持,台积电,2024-11-09,0.505547
美国,支持,台积电,2024-11-09,0.505547
美国,支持,台积电,2024-11-09,0.505547
美国,支持,台积电,2024-11-09,0.505547
美国,支持,台积电,2024-11-09,0.505547
美国,支持,台积电,2024-11-09,0.505547
美国,支持,台积电,2024-11-09,0.505547
美国,支持,台积电,2024-11-09,0.505547
美国,认可,台积电,2024-11-09,0.502648
美国,认可,台积电,2024-11-09,0.502648
美国,认可,台积电,2024-11-09,0.502648
美国,认可,台积电,2024-11-09,0.502648
美国,认可,台积电,2024-11-09,0.502648
美国,认可,台积电,2024-11-09,0.502648
美国,认可,台积电,2024-11-09,0.502648
美国,认可,台积电,2024-11-09,0.502648
美国,认可,台积电,2024-11-09,0.502648
美国,认可,台积电,2024-11-09,0.502648
美国,认为可靠,台积电,2025-01-13,0.499302
美国,主导,台积电,2024-11-17,0.499138
美国,主导,台积电,2024-10-16,0.497638
美国,主导,台积电,2024-10-18,0.497198
美国,主导,台积电,2024-10-18,0.497198
美国,认为犯罪,台积电,2024-10-22,0.496742
美国,质疑,台积电,2024-11-28,0.493997
美国,质疑,台积电,2024-11-28,0.493997
美国,认为可靠,台积电,2024-11-28,0.492820
美国,认为可靠,台积电,2024-11-28,0.492820
美国,批评,台积电,2024-11-15,0.492740
美国,支持,台积电,2024-11-10,0.491277
美国,担忧,台积电,2024-10-22,0.489887
美国,担忧,台积电,2024-10-22,0.489887
美国,认为犯罪,台积电,2024-10-21,0.488956
美国,认为犯罪,台积电,2024-10-21,0.488956
美国,认为优秀,台积电,2024-10-23,0.487594
美国,质疑,台积电,2024-10-27,0.487309
美国,质疑,台积电,2024-10-27,0.487309
美国,质疑,台积电,2024-10-27,0.487309
美国,质疑,台积电,2024-10-27,0.487309
美国,认可,台积电,2024-11-10,0.485725
美国,认可,台积电,2024-11-10,0.485725
美国,认可,台积电,2024-11-10,0.485725
美国,认可,台积电,2024-11-10,0.485725
美国,认可,台积电,2024-11-10,0.485725
美国,认可,台积电,2024-11-10,0.485725
美国,认可,台积电,2024-11-10,0.485725
美国,认可,台积电,2024-11-10,0.485725
美国,认可,台积电,2024-11-10,0.485725
美国,认为犯罪,台积电,2024-10-18,0.483565
美国,认为犯罪,台积电,2024-10-18,0.483565
美国,认为犯罪,台积电,2024-10-18,0.483565
美国,认为犯罪,台积电,2024-10-18,0.483565
美国,认为犯罪,台积电,2024-10-18,0.483565
美国,质疑,台积电,2024-11-14,0.481548
美国,质疑,台积电,2024-11-14,0.481548
美国,质疑,台积电,2024-11-14,0.481548
美国,认为优秀,台积电,2024-10-22,0.481185
美国,质疑,台积电,2024-10-26,0.480574
美国,担忧,台积电,2024-10-21,0.480153
迪士尼,认为非法,台积电,2024-10-23,0.479594
台积电,质疑,华为,2024-11-10,0.475820
台积电,质疑,华为,2024-11-10,0.475820
美国,认为失败,台积电,2024-11-10,0.474677
美国,认为失败,台积电,2024-11-10,0.474677
美国,认为失败,台积电,2024-11-10,0.474677
美国,认为失败,台积电,2024-11-10,0.474677
美国,认为失败,台积电,2024-11-10,0.474677
美国,认为失败,台积电,2024-11-10,0.474677
美国,认为失败,台积电,2024-11-10,0.474677
美国,认为失败,台积电,2024-11-10,0.474677
美国,认为失败,台积电,2024-11-10,0.474677
美国,认为失败,台积电,2024-11-10,0.474677
美国,认为失败,台积电,2024-11-10,0.474677
美国,认为失败,台积电,2024-11-10,0.474677
美国,感到满意,台积电,2025-02-16,0.472755
美国,担忧,台积电,2024-10-16,0.470811
美国,担忧,台积电,2024-10-16,0.470811
美国,担忧,台积电,2024-10-16,0.470811
美国,担忧,台积电,2024-10-16,0.470811
美国,担忧,台积电,2024-10-16,0.470811
美国,担忧,台积电,2025-02-16,0.470811
美国,认为优秀,台积电,2024-10-16,0.467543
苹果公司,认为恐怖,台积电,2024-10-17,0.462484
美国,质疑,台积电,2024-10-23,0.460034
美国,批评,台积电,2024-11-12,0.458639
花旗集团,认为非法,台积电,2024-08-28,0.458277
美国,攻击,台积电,2024-10-26,0.458188
苹果公司,认为优秀,台积电,2024-10-17,0.457615
美国,认为可靠,台积电,2024-10-22,0.456771
美国,认为失败,台积电,2024-11-11,0.456711
美国,批评,台积电,2024-12-02,0.453876
美国,批评,台积电,2024-12-02,0.453876
美国,批评,台积电,2024-11-14,0.453329
美国,质疑,台积电,2024-10-22,0.452735
美国,质疑,台积电,2024-10-22,0.452735
美国,质疑,台积电,2024-10-22,0.452735
美国,攻击,台积电,2024-11-14,0.452690
美国,攻击,台积电,2024-11-14,0.452690
美国,批评,台积电,2024-11-10,0.450255
美国,批评,台积电,2024-11-10,0.450255
美国,批评,台积电,2024-11-10,0.450255
美国,批评,台积电,2024-11-10,0.450255
美国,批评,台积电,2024-11-10,0.450255
美国,批评,台积电,2024-11-10,0.450255
美国,批评,台积电,2024-11-10,0.450255
美国,批评,台积电,2024-11-10,0.450255
美国,批评,台积电,2024-11-10,0.450255
美国,批评,台积电,2024-11-10,0.450255
美国,批评,台积电,2024-11-10,0.450255
美国,批评,台积电,2024-11-10,0.450255
美国,认为可靠,台积电,2024-10-16,0.450124
美国,批评,台积电,2024-11-09,0.448404
美国,批评,台积电,2024-11-09,0.448404
美国,批评,台积电,2024-11-09,0.448404
美国,批评,台积电,2024-11-09,0.448404
美国,批评,台积电,2024-11-09,0.448404
美国,批评,台积电,2024-11-09,0.448404
美国,支持,台积电,2024-11-29,0.447594
美国,攻击,台积电,2024-10-27,0.447098
美国,攻击,台积电,2024-10-27,0.447098
美国,批评,台积电,2024-10-27,0.446850
美国,批评,台积电,2024-10-27,0.446850
美国,质疑,台积电,2024-12-21,0.443259
美国,质疑,台积电,2024-10-21,0.443259
美国,质疑,台积电,2024-10-21,0.443259
美国,质疑,台积电,2024-10-18,0.441668
美国,质疑,台积电,2024-10-18,0.441668
美国,支持,台积电,2024-11-28,0.441095
美国,支持,台积电,2024-11-28,0.441095
美国,支持,台积电,2024-11-28,0.441095
美国,批评,台积电,2024-11-28,0.438969
美国,批评,台积电,2024-11-28,0.438969
美国,质疑,台积电,2024-10-16,0.437050
美国,质疑,台积电,2025-02-16,0.437050
美国,支持,台积电,2024-11-27,0.434674
美国,支持,台积电,2024-10-27,0.434674
美国,支持,台积电,2024-10-27,0.434674
美国,支持,台积电,2024-10-27,0.434674
美国,提供补贴,台积电,2024-11-15,0.434532
美国,认为有成就,台积电,2024-11-28,0.433149
美国,认为有成就,台积电,2024-11-28,0.433149
美国,认可,台积电,2024-11-29,0.432962
美国,认可,台积电,2025-01-13,0.432790
台积电,欣赏,阿联酋,2024-09-21,0.431679
美国,支持,台积电,2024-11-14,0.429008
美国,支持,台积电,2024-11-14,0.429008
美国,支持,台积电,2024-11-14,0.429008
苹果公司,认为可靠,台积电,2024-10-17,0.426619
美国,认可,台积电,2024-11-28,0.426433
美国,认可,台积电,2024-11-28,0.426433
苹果公司,质疑,台积电,2024-10-17,0.424240
特朗普,欣赏,台积电,2024-11-07,0.421236
特朗普,欣赏,台积电,2024-11-07,0.421236
特朗普,欣赏,台积电,2024-11-07,0.421236
特朗普,欣赏,台积电,2024-11-07,0.421236
特朗普,欣赏,台积电,2024-11-07,0.421236
美国,认可,台积电,2024-10-27,0.419982
美国,认可,台积电,2024-10-27,0.419982
美国,认可,台积电,2024-10-27,0.419982
美国,认为失败,台积电,2024-11-28,0.417143
美国,认为失败,台积电,2024-11-28,0.417143
美国,支持,台积电,2024-10-24,0.414863
美国,认可,台积电,2024-11-14,0.414385
美国,认可,台积电,2024-10-26,0.413476
苹果公司,感到不满,台积电,2024-10-17,0.411441
美国,提出交易,台积电,2025-02-16,0.411409
美国,认为失败,台积电,2024-10-27,0.410807
美国,支持,台积电,2024-11-15,0.409477
美国,支持,台积电,2024-11-15,0.409477
美国,支持,台积电,2024-11-15,0.409477
美国,支持,台积电,2024-11-15,0.409477
美国,支持,台积电,2024-11-15,0.409477
美国,支持,台积电,2024-11-15,0.409477
美国,支持,台积电,2024-11-15,0.409477
美国,支持,台积电,2024-11-15,0.409477
美国,支持,台积电,2024-11-15,0.409477
美国,支持,台积电,2024-11-15,0.409477
美国,支持,台积电,2024-11-15,0.409477
美国,支持,台积电,2024-11-15,0.409477
美国,支持,台积电,2024-11-15,0.409477
美国,支持,台积电,2024-11-15,0.409477
美国,支持,台积电,2024-10-23,0.408347
特朗普,喜欢,台积电,2024-11-07,0.407246
美国,认为有成就,台积电,2024-10-24,0.407041
美国,认为失败,台积电,2024-11-14,0.405294
美国,认为失败,台积电,2024-11-14,0.405294
美国,认为失败,台积电,2024-10-26,0.404383
美国,支持,台积电,2024-10-22,0.402097
美国,支持,台积电,2024-10-22,0.402097
美国,支持,台积电,2024-10-22,0.402097
美国,支持,台积电,2024-10-22,0.402097
美国,支持,台积电,2024-10-22,0.402097
美国,支持,台积电,2024-10-22,0.402097
美国,支持,台积电,2024-10-22,0.402097
美国,支持,台积电,2024-10-22,0.402097
美国,支持,台积电,2024-10-22,0.402097
美国,支持,台积电,2024-10-22,0.402097
美国,认可,台积电,2024-10-24,0.400362
美国,提供补贴,台积电,2024-11-14,0.399724
美国,攻击,台积电,2024-12-02,0.399124
美国,攻击,台积电,2024-12-02,0.399124
苹果公司,支持,台积电,2024-10-20,0.396499
苹果公司,支持,台积电,2024-10-20,0.396499
苹果公司,支持,台积电,2024-10-20,0.396499
苹果公司,支持,台积电,2024-10-20,0.396499
苹果公司,支持,台积电,2024-10-20,0.396499
苹果公司,支持,台积电,2024-10-20,0.396499
台积电,质疑,华为,2024-10-21,0.395844
美国,支持,台积电,2024-12-21,0.395159
美国,支持,台积电,2024-12-21,0.395159
美国,支持,台积电,2024-12-21,0.395159
美国,支持,台积电,2024-10-21,0.395159
美国,支持,台积电,2024-10-21,0.395159
美国,认可,台积电,2024-11-15,0.394883
美国,认可,台积电,2024-11-15,0.394883
美国,认可,台积电,2024-11-15,0.394883
美国,认可,台积电,2024-11-15,0.394883
美国,认可,台积电,2024-11-15,0.394883
美国,认可,台积电,2024-11-15,0.394883
美国,认可,台积电,2024-11-15,0.394883
美国,攻击,台积电,2024-08-03,0.393861
美国,认可,台积电,2024-10-23,0.393668
花旗集团,认为有威胁,台积电,2024-08-28,0.392142
美国,认为失败,台积电,2024-10-24,0.391506
美国,认可,台积电,2024-10-16,0.389991
美国,认可,台积电,2025-02-16,0.389991
美国,认可,台积电,2025-01-16,0.389991
台积电,相信,华为,2024-10-22,0.389056
美国,认可,台积电,2024-10-22,0.387259
美国,认可,台积电,2024-10-22,0.387259
美国,认可,台积电,2024-10-22,0.387259
台积电,质疑,华为,2024-10-22,0.386949
台积电,质疑,华为,2024-10-22,0.386949
美国,认为有暴力,台积电,2024-11-28,0.386533
美国,认为有暴力,台积电,2024-11-28,0.386533
美国,支持,台积电,2024-10-16,0.386326
美国,支持,台积电,2025-02-16,0.386326
美国,认可,台积电,2024-12-21,0.381432
美国,认可,台积电,2024-12-21,0.381432
美国,认可,台积电,2024-10-21,0.381432
特朗普,欣赏,台积电,2024-11-10,0.377301
特朗普,欣赏,台积电,2024-11-10,0.377301
特朗普,欣赏,台积电,2024-11-10,0.377301
特朗普,欣赏,台积电,2024-11-10,0.377301
苹果公司,支持,台积电,2024-10-17,0.376949
美国,认为失败,台积电,2024-10-21,0.372780
美国,支持,台积电,2024-11-17,0.367879
美国,感到满意,台积电,2024-11-29,0.367570
苹果公司,批评,台积电,2024-10-17,0.367064
苹果公司,认可,台积电,2024-10-17,0.366905
美国,认为失败,台积电,2024-10-16,0.364225
特朗普,欣赏,台积电,2024-10-28,0.364215
特朗普,欣赏,台积电,2024-10-28,0.364215
特朗普,欣赏,台积电,2024-10-28,0.364215
特朗普,欣赏,台积电,2024-10-28,0.364215
花旗集团,认为有危机,台积电,2024-08-28,0.362293
花旗集团,认为违规,台积电,2024-08-28,0.361761
美国,攻击,台积电,2024-11-10,0.360175
美国,攻击,台积电,2024-11-10,0.360175
美国,攻击,台积电,2024-11-10,0.360175
美国,攻击,台积电,2024-11-10,0.360175
美国,攻击,台积电,2024-11-10,0.360175
美国,攻击,台积电,2024-11-10,0.360175
特朗普,喜欢,台积电,2025-02-15,0.356581
特朗普,喜欢,台积电,2025-02-15,0.356581
台积电,认为有威胁,美国,2024-11-04,0.354447
美国,视为重要,台积电,2025-01-13,0.352088
特朗普,认为有威胁,台积电,2024-11-07,0.351724
特朗普,认为有威胁,台积电,2024-11-07,0.351724
特朗普,认为有威胁,台积电,2024-11-07,0.351724
特朗普,认为有威胁,台积电,2024-11-07,0.351724
特朗普,认为有威胁,台积电,2024-11-07,0.351724
特朗普,认为有威胁,台积电,2024-11-07,0.351724
特朗普,认为有威胁,台积电,2024-11-07,0.351724
特朗普,认为有危机,台积电,2025-02-09,0.350129
阿里巴巴,认为违规,台积电,2024-10-19,0.349606
阿里巴巴,认为违规,台积电,2024-10-19,0.349606
阿里巴巴,认为违规,台积电,2024-10-19,0.349606
花旗集团,相信,台积电,2024-08-28,0.346767
三星电子,攻击,台积电,2024-10-17,0.345649
摩根士丹利,认为有危机,台积电,2024-11-11,0.345223
英特尔,认为有危机,台积电,2024-12-02,0.342703
腾讯,认为有威胁,台积电,2024-10-19,0.339429
特朗普,认为有危机,台积电,2024-11-10,0.335492
特朗普,认为有危机,台积电,2024-11-10,0.335492
特朗普,认为有危机,台积电,2024-11-10,0.335492
特朗普,认为有危机,台积电,2024-11-10,0.335492
美国,感到满意,台积电,2024-11-11,0.331280
特朗普,喜欢,台积电,2024-11-12,0.330105
特朗普,认为有威胁,台积电,2025-02-09,0.325145
特朗普,认为有危机,台积电,2024-10-28,0.324023
特朗普,认为有危机,台积电,2024-10-28,0.324023
特朗普,认为有危机,台积电,2024-10-28,0.324023
特朗普,认为有危机,台积电,2024-10-28,0.324023
特朗普,认为有危机,台积电,2024-10-28,0.324023
美国,损害,台积电,2025-02-19,0.323544
摩根士丹利,认为有威胁,台积电,2024-11-11,0.321132
花旗集团,认为恐怖,台积电,2024-08-28,0.317940
英特尔,认为有威胁,台积电,2024-12-02,0.317614
英伟达,喜欢,台积电,2024-09-10,0.317158
英伟达,喜欢,台积电,2024-09-10,0.317158
特朗普,认为违规,台积电,2024-11-07,0.316311
特朗普,认为违规,台积电,2024-11-07,0.316311
特朗普,认为违规,台积电,2024-11-07,0.316311
特朗普,认为违规,台积电,2024-11-07,0.316311
特朗普,认为违规,台积电,2024-11-07,0.316311
特朗普,欣赏,台积电,2025-02-15,0.316261
特朗普,欣赏,台积电,2025-02-15,0.316261
特朗普,欣赏,台积电,2025-02-15,0.316261
英伟达,认为有危机,台积电,2024-09-10,0.315681
英伟达,认为有危机,台积电,2024-09-10,0.315681
特朗普,认为有威胁,台积电,2024-11-10,0.311212
特朗普,认为有威胁,台积电,2024-11-10,0.311212
特朗普,认为有威胁,台积电,2024-11-10,0.311212
特朗普,认为有威胁,台积电,2024-11-10,0.311212
特朗普,认为有威胁,台积电,2024-11-10,0.311212
特朗普,认为有威胁,台积电,2024-11-10,0.311212
特朗普,认为有威胁,台积电,2024-11-10,0.311212
特朗普,认为有威胁,台积电,2024-11-10,0.311212
特朗普,认为有威胁,台积电,2024-11-10,0.311212
台积电,质疑,美国,2024-12-03,0.311022
特朗普,认为有威胁,台积电,2024-11-30,0.308650
华盛顿,认为违规,台积电,2024-11-07,0.306976
美国,损害,台积电,2024-10-16,0.306463
台积电,认为违规,华为,2024-11-10,0.305078
台积电,认为违规,华为,2024-11-10,0.305078
摩根士丹利,认为优秀,台积电,2024-10-02,0.305045
摩根士丹利,认为优秀,台积电,2024-10-02,0.305045
摩根士丹利,认为优秀,台积电,2024-10-02,0.305045
花旗集团,担忧,台积电,2024-08-28,0.304352
花旗集团,认为优秀,台积电,2024-08-28,0.301866
特朗普,认为有威胁,台积电,2024-10-28,0.300846
特朗普,认为有威胁,台积电,2024-10-28,0.300846
特朗普,认为有威胁,台积电,2024-10-28,0.300846
特朗普,认为有威胁,台积电,2024-10-28,0.300846
特朗普,认为有威胁,台积电,2024-10-28,0.300846
特朗普,认为有威胁,台积电,2024-10-28,0.300846
特朗普,认为有威胁,台积电,2024-10-28,0.300846
